Source,Target,Type,Id,Label,timeset,Weight,TYPE
1145,317,Directed,2938,NEXT_WORD,,1,NEXT_WORD
749,317,Directed,3054,NEXT_WORD,,1,NEXT_WORD
786,317,Directed,3139,NEXT_WORD,,1,NEXT_WORD
528,317,Directed,3147,NEXT_WORD,,1,NEXT_WORD
604,317,Directed,3170,NEXT_WORD,,1,NEXT_WORD
317,317,Directed,9760,NEXT_WORD,,1,NEXT_WORD
317,3580,Directed,92,MENTIONED_BY,,1,MENTIONED_BY
317,574,Directed,678,MENTIONED_BY,,1,MENTIONED_BY
318,3541,Directed,16795,NEXT_WORD,,1,NEXT_WORD
318,3538,Directed,16779,NEXT_WORD,,1,NEXT_WORD
318,3487,Directed,16455,NEXT_WORD,,1,NEXT_WORD
318,1735,Directed,16351,NEXT_WORD,,1,NEXT_WORD
318,996,Directed,16246,NEXT_WORD,,1,NEXT_WORD
318,944,Directed,16062,NEXT_WORD,,1,NEXT_WORD
318,578,Directed,15965,NEXT_WORD,,1,NEXT_WORD
318,1930,Directed,15852,NEXT_WORD,,1,NEXT_WORD
318,1120,Directed,15104,NEXT_WORD,,1,NEXT_WORD
318,1914,Directed,14975,NEXT_WORD,,1,NEXT_WORD
318,3235,Directed,14179,NEXT_WORD,,1,NEXT_WORD
318,952,Directed,14159,NEXT_WORD,,1,NEXT_WORD
318,606,Directed,14133,NEXT_WORD,,1,NEXT_WORD
318,932,Directed,13855,NEXT_WORD,,1,NEXT_WORD
318,905,Directed,13759,NEXT_WORD,,1,NEXT_WORD
318,881,Directed,13663,NEXT_WORD,,1,NEXT_WORD
318,565,Directed,13507,NEXT_WORD,,1,NEXT_WORD
318,3132,Directed,13431,NEXT_WORD,,1,NEXT_WORD
318,2513,Directed,13428,NEXT_WORD,,1,NEXT_WORD
318,623,Directed,13378,NEXT_WORD,,1,NEXT_WORD
318,336,Directed,13373,NEXT_WORD,,1,NEXT_WORD
318,1014,Directed,13329,NEXT_WORD,,1,NEXT_WORD
318,2026,Directed,12761,NEXT_WORD,,1,NEXT_WORD
318,653,Directed,12492,NEXT_WORD,,1,NEXT_WORD
318,1466,Directed,12398,NEXT_WORD,,1,NEXT_WORD
318,524,Directed,12361,NEXT_WORD,,1,NEXT_WORD
318,1059,Directed,12099,NEXT_WORD,,1,NEXT_WORD
318,2887,Directed,11888,NEXT_WORD,,1,NEXT_WORD
318,2886,Directed,11812,NEXT_WORD,,1,NEXT_WORD
318,587,Directed,11004,NEXT_WORD,,1,NEXT_WORD
318,2746,Directed,10786,NEXT_WORD,,1,NEXT_WORD
318,1009,Directed,10448,NEXT_WORD,,1,NEXT_WORD
318,2668,Directed,10445,NEXT_WORD,,1,NEXT_WORD
318,532,Directed,10433,NEXT_WORD,,1,NEXT_WORD
318,2687,Directed,10376,NEXT_WORD,,1,NEXT_WORD
318,691,Directed,10357,NEXT_WORD,,1,NEXT_WORD
318,1239,Directed,9876,NEXT_WORD,,1,NEXT_WORD
318,588,Directed,9763,NEXT_WORD,,1,NEXT_WORD
318,485,Directed,9714,NEXT_WORD,,1,NEXT_WORD
318,1301,Directed,9582,NEXT_WORD,,1,NEXT_WORD
318,951,Directed,9406,NEXT_WORD,,1,NEXT_WORD
318,754,Directed,9143,NEXT_WORD,,1,NEXT_WORD
318,2488,Directed,8982,NEXT_WORD,,1,NEXT_WORD
318,520,Directed,8975,NEXT_WORD,,1,NEXT_WORD
318,612,Directed,8866,NEXT_WORD,,1,NEXT_WORD
318,507,Directed,8784,NEXT_WORD,,1,NEXT_WORD
318,407,Directed,8544,NEXT_WORD,,1,NEXT_WORD
318,531,Directed,8502,NEXT_WORD,,1,NEXT_WORD
318,2319,Directed,7971,NEXT_WORD,,1,NEXT_WORD
318,638,Directed,7706,NEXT_WORD,,1,NEXT_WORD
318,435,Directed,448,NEXT_WORD,,1,NEXT_WORD
318,480,Directed,506,NEXT_WORD,,1,NEXT_WORD
318,506,Directed,542,NEXT_WORD,,1,NEXT_WORD
318,796,Directed,1222,NEXT_WORD,,1,NEXT_WORD
318,576,Directed,1300,NEXT_WORD,,1,NEXT_WORD
318,481,Directed,1342,NEXT_WORD,,1,NEXT_WORD
318,792,Directed,1883,NEXT_WORD,,1,NEXT_WORD
318,981,Directed,1907,NEXT_WORD,,1,NEXT_WORD
318,1025,Directed,2121,NEXT_WORD,,1,NEXT_WORD
318,777,Directed,2217,NEXT_WORD,,1,NEXT_WORD
318,969,Directed,2883,NEXT_WORD,,1,NEXT_WORD
318,886,Directed,3482,NEXT_WORD,,1,NEXT_WORD
318,1423,Directed,3720,NEXT_WORD,,1,NEXT_WORD
318,1060,Directed,3789,NEXT_WORD,,1,NEXT_WORD
318,1414,Directed,4406,NEXT_WORD,,1,NEXT_WORD
318,1601,Directed,4408,NEXT_WORD,,1,NEXT_WORD
318,778,Directed,4429,NEXT_WORD,,1,NEXT_WORD
318,823,Directed,4476,NEXT_WORD,,1,NEXT_WORD
318,721,Directed,4521,NEXT_WORD,,1,NEXT_WORD
318,1818,Directed,5408,NEXT_WORD,,1,NEXT_WORD
318,764,Directed,5472,NEXT_WORD,,1,NEXT_WORD
318,2141,Directed,6958,NEXT_WORD,,1,NEXT_WORD
318,2151,Directed,6993,NEXT_WORD,,1,NEXT_WORD
318,484,Directed,7141,NEXT_WORD,,1,NEXT_WORD
318,449,Directed,7430,NEXT_WORD,,1,NEXT_WORD
318,1084,Directed,7567,NEXT_WORD,,1,NEXT_WORD
318,2255,Directed,7578,NEXT_WORD,,1,NEXT_WORD
601,318,Directed,16454,NEXT_WORD,,1,NEXT_WORD
721,318,Directed,16061,NEXT_WORD,,1,NEXT_WORD
1190,318,Directed,15922,NEXT_WORD,,1,NEXT_WORD
337,318,Directed,15086,NEXT_WORD,,1,NEXT_WORD
1084,318,Directed,15085,NEXT_WORD,,1,NEXT_WORD
342,318,Directed,14974,NEXT_WORD,,1,NEXT_WORD
524,318,Directed,14169,NEXT_WORD,,1,NEXT_WORD
1842,318,Directed,13377,NEXT_WORD,,1,NEXT_WORD
814,318,Directed,12795,NEXT_WORD,,1,NEXT_WORD
2352,318,Directed,12759,NEXT_WORD,,1,NEXT_WORD
565,318,Directed,12479,NEXT_WORD,,1,NEXT_WORD
845,318,Directed,11936,NEXT_WORD,,1,NEXT_WORD
2902,318,Directed,11898,NEXT_WORD,,1,NEXT_WORD
1398,318,Directed,11556,NEXT_WORD,,1,NEXT_WORD
507,318,Directed,11003,NEXT_WORD,,1,NEXT_WORD
1650,318,Directed,10799,NEXT_WORD,,1,NEXT_WORD
1268,318,Directed,10444,NEXT_WORD,,1,NEXT_WORD
1633,318,Directed,10447,NEXT_WORD,,1,NEXT_WORD
852,318,Directed,10432,NEXT_WORD,,1,NEXT_WORD
1350,318,Directed,10382,NEXT_WORD,,1,NEXT_WORD
2442,318,Directed,9875,NEXT_WORD,,1,NEXT_WORD
1192,318,Directed,9762,NEXT_WORD,,1,NEXT_WORD
1898,318,Directed,9713,NEXT_WORD,,1,NEXT_WORD
953,318,Directed,9446,NEXT_WORD,,1,NEXT_WORD
3581,318,Directed,9142,NEXT_WORD,,1,NEXT_WORD
2484,318,Directed,8969,NEXT_WORD,,1,NEXT_WORD
1435,318,Directed,8974,NEXT_WORD,,1,NEXT_WORD
2415,318,Directed,8542,NEXT_WORD,,1,NEXT_WORD
790,318,Directed,8501,NEXT_WORD,,1,NEXT_WORD
2349,318,Directed,8167,NEXT_WORD,,1,NEXT_WORD
1026,318,Directed,8094,NEXT_WORD,,1,NEXT_WORD
448,318,Directed,505,NEXT_WORD,,1,NEXT_WORD
405,318,Directed,1101,NEXT_WORD,,1,NEXT_WORD
816,318,Directed,1298,NEXT_WORD,,1,NEXT_WORD
829,318,Directed,1341,NEXT_WORD,,1,NEXT_WORD
607,318,Directed,1882,NEXT_WORD,,1,NEXT_WORD
729,318,Directed,2215,NEXT_WORD,,1,NEXT_WORD
878,318,Directed,2882,NEXT_WORD,,1,NEXT_WORD
1433,318,Directed,3718,NEXT_WORD,,1,NEXT_WORD
793,318,Directed,3788,NEXT_WORD,,1,NEXT_WORD
692,318,Directed,4222,NEXT_WORD,,1,NEXT_WORD
506,318,Directed,4405,NEXT_WORD,,1,NEXT_WORD
1414,318,Directed,4407,NEXT_WORD,,1,NEXT_WORD
1605,318,Directed,4427,NEXT_WORD,,1,NEXT_WORD
643,318,Directed,4520,NEXT_WORD,,1,NEXT_WORD
697,318,Directed,4630,NEXT_WORD,,1,NEXT_WORD
1202,318,Directed,5403,NEXT_WORD,,1,NEXT_WORD
637,318,Directed,7140,NEXT_WORD,,1,NEXT_WORD
319,318,Directed,7383,NEXT_WORD,,1,NEXT_WORD
318,3580,Directed,94,MENTIONED_BY,,1,MENTIONED_BY
318,574,Directed,1223,MENTIONED_BY,,1,MENTIONED_BY
319,2097,Directed,15101,NEXT_WORD,,1,NEXT_WORD
1683,319,Directed,15099,NEXT_WORD,,1,NEXT_WORD
412,319,Directed,14194,NEXT_WORD,,1,NEXT_WORD
319,2236,Directed,7587,NEXT_WORD,,1,NEXT_WORD
881,319,Directed,7586,NEXT_WORD,,1,NEXT_WORD
319,2222,Directed,7390,NEXT_WORD,,1,NEXT_WORD
690,319,Directed,7389,NEXT_WORD,,1,NEXT_WORD
753,319,Directed,1095,NEXT_WORD,,1,NEXT_WORD
319,569,Directed,1097,NEXT_WORD,,1,NEXT_WORD
435,319,Directed,451,NEXT_WORD,,1,NEXT_WORD
319,3580,Directed,97,MENTIONED_BY,,1,MENTIONED_BY
319,336,Directed,96,NEXT_WORD,,1,NEXT_WORD
336,541,Directed,13648,NEXT_WORD,,1,NEXT_WORD
1339,336,Directed,13647,NEXT_WORD,,1,NEXT_WORD
336,623,Directed,13374,NEXT_WORD,,1,NEXT_WORD
336,1271,Directed,12250,NEXT_WORD,,1,NEXT_WORD
2933,336,Directed,12248,NEXT_WORD,,1,NEXT_WORD
764,336,Directed,7827,NEXT_WORD,,1,NEXT_WORD
336,857,Directed,7828,NEXT_WORD,,1,NEXT_WORD
336,1279,Directed,3544,NEXT_WORD,,1,NEXT_WORD
775,336,Directed,1721,NEXT_WORD,,1,NEXT_WORD
336,574,Directed,1722,MENTIONED_BY,,1,MENTIONED_BY
336,411,Directed,1589,NEXT_WORD,,1,NEXT_WORD
404,336,Directed,112,NEXT_WORD,,1,NEXT_WORD
336,405,Directed,114,NEXT_WORD,,1,NEXT_WORD
336,3580,Directed,99,MENTIONED_BY,,1,MENTIONED_BY
336,337,Directed,98,NEXT_WORD,,1,NEXT_WORD
337,764,Directed,12942,NEXT_WORD,,1,NEXT_WORD
337,779,Directed,10032,NEXT_WORD,,1,NEXT_WORD
337,574,Directed,10033,MENTIONED_BY,,1,MENTIONED_BY
996,337,Directed,10031,NEXT_WORD,,1,NEXT_WORD
337,2506,Directed,9072,NEXT_WORD,,1,NEXT_WORD
823,337,Directed,7582,NEXT_WORD,,1,NEXT_WORD
337,1312,Directed,7553,NEXT_WORD,,1,NEXT_WORD
2247,337,Directed,7543,NEXT_WORD,,1,NEXT_WORD
337,1356,Directed,7544,NEXT_WORD,,1,NEXT_WORD
479,337,Directed,7505,NEXT_WORD,,1,NEXT_WORD
337,2244,Directed,7506,NEXT_WORD,,1,NEXT_WORD
337,342,Directed,7503,NEXT_WORD,,1,NEXT_WORD
713,337,Directed,7498,NEXT_WORD,,1,NEXT_WORD
337,2066,Directed,6510,NEXT_WORD,,1,NEXT_WORD
921,337,Directed,6508,NEXT_WORD,,1,NEXT_WORD
337,479,Directed,4614,NEXT_WORD,,1,NEXT_WORD
447,337,Directed,4613,NEXT_WORD,,1,NEXT_WORD
565,337,Directed,3760,NEXT_WORD,,1,NEXT_WORD
1412,337,Directed,3723,NEXT_WORD,,1,NEXT_WORD
337,1434,Directed,3724,NEXT_WORD,,1,NEXT_WORD
881,337,Directed,2331,NEXT_WORD,,1,NEXT_WORD
850,337,Directed,2005,NEXT_WORD,,1,NEXT_WORD
337,3580,Directed,612,MENTIONED_BY,,1,MENTIONED_BY
539,337,Directed,609,NEXT_WORD,,1,NEXT_WORD
337,540,Directed,611,NEXT_WORD,,1,NEXT_WORD
338,677,Directed,15540,NEXT_WORD,,1,NEXT_WORD
2534,338,Directed,15539,NEXT_WORD,,1,NEXT_WORD
998,338,Directed,15136,NEXT_WORD,,1,NEXT_WORD
338,1986,Directed,15137,NEXT_WORD,,1,NEXT_WORD
948,338,Directed,14937,NEXT_WORD,,1,NEXT_WORD
338,3316,Directed,14938,NEXT_WORD,,1,NEXT_WORD
2742,338,Directed,10762,NEXT_WORD,,1,NEXT_WORD
338,1578,Directed,10764,NEXT_WORD,,1,NEXT_WORD
338,2383,Directed,9499,NEXT_WORD,,1,NEXT_WORD
1940,338,Directed,9497,NEXT_WORD,,1,NEXT_WORD
338,2175,Directed,7691,NEXT_WORD,,1,NEXT_WORD
447,338,Directed,7356,NEXT_WORD,,1,NEXT_WORD
338,852,Directed,7357,NEXT_WORD,,1,NEXT_WORD
338,721,Directed,3829,NEXT_WORD,,1,NEXT_WORD
914,338,Directed,3827,NEXT_WORD,,1,NEXT_WORD
1451,338,Directed,3785,NEXT_WORD,,1,NEXT_WORD
338,574,Directed,2665,MENTIONED_BY,,1,MENTIONED_BY
338,1163,Directed,2664,NEXT_WORD,,1,NEXT_WORD
868,338,Directed,2662,NEXT_WORD,,1,NEXT_WORD
338,339,Directed,101,NEXT_WORD,,1,NEXT_WORD
338,3580,Directed,102,MENTIONED_BY,,1,MENTIONED_BY
339,3580,Directed,104,MENTIONED_BY,,1,MENTIONED_BY
339,340,Directed,103,NEXT_WORD,,1,NEXT_WORD
1559,340,Directed,12998,NEXT_WORD,,1,NEXT_WORD
3066,340,Directed,13000,NEXT_WORD,,1,NEXT_WORD
484,340,Directed,12996,NEXT_WORD,,1,NEXT_WORD
3061,340,Directed,12972,NEXT_WORD,,1,NEXT_WORD
1819,340,Directed,12947,NEXT_WORD,,1,NEXT_WORD
749,340,Directed,12889,NEXT_WORD,,1,NEXT_WORD
1974,340,Directed,12868,NEXT_WORD,,1,NEXT_WORD
3039,340,Directed,12836,NEXT_WORD,,1,NEXT_WORD
3036,340,Directed,12822,NEXT_WORD,,1,NEXT_WORD
506,340,Directed,12769,NEXT_WORD,,1,NEXT_WORD
634,340,Directed,12718,NEXT_WORD,,1,NEXT_WORD
3012,340,Directed,12705,NEXT_WORD,,1,NEXT_WORD
3011,340,Directed,12702,NEXT_WORD,,1,NEXT_WORD
1421,340,Directed,12026,NEXT_WORD,,1,NEXT_WORD
448,340,Directed,12020,NEXT_WORD,,1,NEXT_WORD
340,1617,Directed,11413,NEXT_WORD,,1,NEXT_WORD
2833,340,Directed,11411,NEXT_WORD,,1,NEXT_WORD
340,672,Directed,11287,NEXT_WORD,,1,NEXT_WORD
754,340,Directed,8707,NEXT_WORD,,1,NEXT_WORD
340,1259,Directed,4456,NEXT_WORD,,1,NEXT_WORD
340,574,Directed,4457,MENTIONED_BY,,1,MENTIONED_BY
1610,340,Directed,4454,NEXT_WORD,,1,NEXT_WORD
410,340,Directed,4209,NEXT_WORD,,1,NEXT_WORD
340,1549,Directed,4210,NEXT_WORD,,1,NEXT_WORD
340,878,Directed,2845,NEXT_WORD,,1,NEXT_WORD
340,833,Directed,1360,NEXT_WORD,,1,NEXT_WORD
650,340,Directed,1358,NEXT_WORD,,1,NEXT_WORD
340,341,Directed,105,NEXT_WORD,,1,NEXT_WORD
340,3580,Directed,106,MENTIONED_BY,,1,MENTIONED_BY
341,342,Directed,107,NEXT_WORD,,1,NEXT_WORD
341,3580,Directed,108,MENTIONED_BY,,1,MENTIONED_BY
342,487,Directed,16842,NEXT_WORD,,1,NEXT_WORD
342,3527,Directed,16685,NEXT_WORD,,1,NEXT_WORD
342,3524,Directed,16672,NEXT_WORD,,1,NEXT_WORD
342,667,Directed,16483,NEXT_WORD,,1,NEXT_WORD
342,3275,Directed,16480,NEXT_WORD,,1,NEXT_WORD
342,1578,Directed,16302,NEXT_WORD,,1,NEXT_WORD
342,804,Directed,16196,NEXT_WORD,,1,NEXT_WORD
342,1928,Directed,16146,NEXT_WORD,,1,NEXT_WORD
342,653,Directed,16125,NEXT_WORD,,1,NEXT_WORD
342,1010,Directed,15779,NEXT_WORD,,1,NEXT_WORD
342,2408,Directed,15755,NEXT_WORD,,1,NEXT_WORD
342,2400,Directed,15742,NEXT_WORD,,1,NEXT_WORD
342,3389,Directed,15586,NEXT_WORD,,1,NEXT_WORD
342,2046,Directed,15271,NEXT_WORD,,1,NEXT_WORD
342,2191,Directed,15068,NEXT_WORD,,1,NEXT_WORD
342,1312,Directed,14979,NEXT_WORD,,1,NEXT_WORD
342,612,Directed,14877,NEXT_WORD,,1,NEXT_WORD
342,1943,Directed,14336,NEXT_WORD,,1,NEXT_WORD
342,716,Directed,14260,NEXT_WORD,,1,NEXT_WORD
342,2942,Directed,14140,NEXT_WORD,,1,NEXT_WORD
342,750,Directed,14122,NEXT_WORD,,1,NEXT_WORD
342,2112,Directed,14108,NEXT_WORD,,1,NEXT_WORD
342,3206,Directed,14005,NEXT_WORD,,1,NEXT_WORD
342,3194,Directed,13910,NEXT_WORD,,1,NEXT_WORD
342,1303,Directed,13542,NEXT_WORD,,1,NEXT_WORD
342,1335,Directed,13510,NEXT_WORD,,1,NEXT_WORD
342,1278,Directed,13484,NEXT_WORD,,1,NEXT_WORD
342,610,Directed,13155,NEXT_WORD,,1,NEXT_WORD
342,1068,Directed,13120,NEXT_WORD,,1,NEXT_WORD
342,3034,Directed,12812,NEXT_WORD,,1,NEXT_WORD
342,2889,Directed,12755,NEXT_WORD,,1,NEXT_WORD
342,634,Directed,12717,NEXT_WORD,,1,NEXT_WORD
342,1087,Directed,12432,NEXT_WORD,,1,NEXT_WORD
342,1192,Directed,12424,NEXT_WORD,,1,NEXT_WORD
342,534,Directed,12413,NEXT_WORD,,1,NEXT_WORD
342,883,Directed,12354,NEXT_WORD,,1,NEXT_WORD
342,1304,Directed,12347,NEXT_WORD,,1,NEXT_WORD
342,2211,Directed,12088,NEXT_WORD,,1,NEXT_WORD
342,2913,Directed,11967,NEXT_WORD,,1,NEXT_WORD
342,1627,Directed,11847,NEXT_WORD,,1,NEXT_WORD
342,2816,Directed,11268,NEXT_WORD,,1,NEXT_WORD
342,812,Directed,11249,NEXT_WORD,,1,NEXT_WORD
342,2810,Directed,11234,NEXT_WORD,,1,NEXT_WORD
342,1060,Directed,11175,NEXT_WORD,,1,NEXT_WORD
342,689,Directed,11173,NEXT_WORD,,1,NEXT_WORD
342,969,Directed,11165,NEXT_WORD,,1,NEXT_WORD
342,996,Directed,11131,NEXT_WORD,,1,NEXT_WORD
342,2785,Directed,11095,NEXT_WORD,,1,NEXT_WORD
342,870,Directed,11031,NEXT_WORD,,1,NEXT_WORD
342,1991,Directed,10999,NEXT_WORD,,1,NEXT_WORD
342,2751,Directed,10809,NEXT_WORD,,1,NEXT_WORD
342,1494,Directed,10696,NEXT_WORD,,1,NEXT_WORD
342,2688,Directed,10387,NEXT_WORD,,1,NEXT_WORD
342,1218,Directed,10051,NEXT_WORD,,1,NEXT_WORD
342,1735,Directed,9980,NEXT_WORD,,1,NEXT_WORD
342,2584,Directed,9607,NEXT_WORD,,1,NEXT_WORD
342,2581,Directed,9597,NEXT_WORD,,1,NEXT_WORD
342,816,Directed,8645,NEXT_WORD,,1,NEXT_WORD
342,448,Directed,8558,NEXT_WORD,,1,NEXT_WORD
342,764,Directed,8420,NEXT_WORD,,1,NEXT_WORD
342,754,Directed,8397,NEXT_WORD,,1,NEXT_WORD
342,449,Directed,8197,NEXT_WORD,,1,NEXT_WORD
342,2349,Directed,8166,NEXT_WORD,,1,NEXT_WORD
342,1202,Directed,7893,NEXT_WORD,,1,NEXT_WORD
342,1717,Directed,7724,NEXT_WORD,,1,NEXT_WORD
342,609,Directed,7583,NEXT_WORD,,1,NEXT_WORD
342,479,Directed,7504,NEXT_WORD,,1,NEXT_WORD
342,2028,Directed,7393,NEXT_WORD,,1,NEXT_WORD
342,944,Directed,7307,NEXT_WORD,,1,NEXT_WORD
342,2151,Directed,6996,NEXT_WORD,,1,NEXT_WORD
342,705,Directed,6860,NEXT_WORD,,1,NEXT_WORD
342,2053,Directed,6827,NEXT_WORD,,1,NEXT_WORD
342,1084,Directed,6713,NEXT_WORD,,1,NEXT_WORD
342,1576,Directed,6671,NEXT_WORD,,1,NEXT_WORD
342,2035,Directed,6405,NEXT_WORD,,1,NEXT_WORD
342,2017,Directed,6336,NEXT_WORD,,1,NEXT_WORD
342,1998,Directed,6246,NEXT_WORD,,1,NEXT_WORD
342,881,Directed,6181,NEXT_WORD,,1,NEXT_WORD
342,1945,Directed,6101,NEXT_WORD,,1,NEXT_WORD
342,914,Directed,5915,NEXT_WORD,,1,NEXT_WORD
342,640,Directed,5825,NEXT_WORD,,1,NEXT_WORD
342,947,Directed,5650,NEXT_WORD,,1,NEXT_WORD
342,792,Directed,5604,NEXT_WORD,,1,NEXT_WORD
342,1215,Directed,5534,NEXT_WORD,,1,NEXT_WORD
342,1822,Directed,5422,NEXT_WORD,,1,NEXT_WORD
342,1774,Directed,5255,NEXT_WORD,,1,NEXT_WORD
342,1745,Directed,5123,NEXT_WORD,,1,NEXT_WORD
342,615,Directed,4909,NEXT_WORD,,1,NEXT_WORD
342,480,Directed,4900,NEXT_WORD,,1,NEXT_WORD
342,1688,Directed,4893,NEXT_WORD,,1,NEXT_WORD
342,413,Directed,4748,NEXT_WORD,,1,NEXT_WORD
342,540,Directed,4734,NEXT_WORD,,1,NEXT_WORD
342,878,Directed,4523,NEXT_WORD,,1,NEXT_WORD
342,643,Directed,4519,NEXT_WORD,,1,NEXT_WORD
342,1229,Directed,4501,NEXT_WORD,,1,NEXT_WORD
342,1619,Directed,4498,NEXT_WORD,,1,NEXT_WORD
342,1618,Directed,4493,NEXT_WORD,,1,NEXT_WORD
342,343,Directed,109,NEXT_WORD,,1,NEXT_WORD
342,639,Directed,791,NEXT_WORD,,1,NEXT_WORD
342,683,Directed,913,NEXT_WORD,,1,NEXT_WORD
342,447,Directed,1010,NEXT_WORD,,1,NEXT_WORD
342,531,Directed,1309,NEXT_WORD,,1,NEXT_WORD
342,890,Directed,1560,NEXT_WORD,,1,NEXT_WORD
342,544,Directed,1563,NEXT_WORD,,1,NEXT_WORD
342,937,Directed,1749,NEXT_WORD,,1,NEXT_WORD
342,942,Directed,1760,NEXT_WORD,,1,NEXT_WORD
342,618,Directed,1830,NEXT_WORD,,1,NEXT_WORD
342,786,Directed,2180,NEXT_WORD,,1,NEXT_WORD
342,998,Directed,1962,NEXT_WORD,,1,NEXT_WORD
342,1058,Directed,2198,NEXT_WORD,,1,NEXT_WORD
342,408,Directed,2469,NEXT_WORD,,1,NEXT_WORD
342,605,Directed,2472,NEXT_WORD,,1,NEXT_WORD
342,673,Directed,2793,NEXT_WORD,,1,NEXT_WORD
342,787,Directed,2814,NEXT_WORD,,1,NEXT_WORD
342,1204,Directed,2833,NEXT_WORD,,1,NEXT_WORD
342,642,Directed,2933,NEXT_WORD,,1,NEXT_WORD
342,1264,Directed,3053,NEXT_WORD,,1,NEXT_WORD
342,1309,Directed,3260,NEXT_WORD,,1,NEXT_WORD
342,1120,Directed,3270,NEXT_WORD,,1,NEXT_WORD
342,697,Directed,3693,NEXT_WORD,,1,NEXT_WORD
342,928,Directed,3843,NEXT_WORD,,1,NEXT_WORD
342,1581,Directed,4317,NEXT_WORD,,1,NEXT_WORD
342,1397,Directed,4325,NEXT_WORD,,1,NEXT_WORD
342,410,Directed,4337,NEXT_WORD,,1,NEXT_WORD
342,1155,Directed,4409,NEXT_WORD,,1,NEXT_WORD
342,578,Directed,4458,NEXT_WORD,,1,NEXT_WORD
701,342,Directed,16671,NEXT_WORD,,1,NEXT_WORD
2425,342,Directed,16637,NEXT_WORD,,1,NEXT_WORD
924,342,Directed,16597,NEXT_WORD,,1,NEXT_WORD
404,342,Directed,16301,NEXT_WORD,,1,NEXT_WORD
1234,342,Directed,16145,NEXT_WORD,,1,NEXT_WORD
2987,342,Directed,15784,NEXT_WORD,,1,NEXT_WORD
1010,342,Directed,15780,NEXT_WORD,,1,NEXT_WORD
3411,342,Directed,15753,NEXT_WORD,,1,NEXT_WORD
573,342,Directed,15591,NEXT_WORD,,1,NEXT_WORD
1397,342,Directed,15584,NEXT_WORD,,1,NEXT_WORD
759,342,Directed,15066,NEXT_WORD,,1,NEXT_WORD
3319,342,Directed,14972,NEXT_WORD,,1,NEXT_WORD
831,342,Directed,14343,NEXT_WORD,,1,NEXT_WORD
1943,342,Directed,14335,NEXT_WORD,,1,NEXT_WORD
663,342,Directed,14259,NEXT_WORD,,1,NEXT_WORD
1060,342,Directed,14004,NEXT_WORD,,1,NEXT_WORD
2506,342,Directed,13509,NEXT_WORD,,1,NEXT_WORD
2330,342,Directed,13119,NEXT_WORD,,1,NEXT_WORD
3033,342,Directed,12810,NEXT_WORD,,1,NEXT_WORD
3014,342,Directed,12715,NEXT_WORD,,1,NEXT_WORD
721,342,Directed,12541,NEXT_WORD,,1,NEXT_WORD
2975,342,Directed,12422,NEXT_WORD,,1,NEXT_WORD
980,342,Directed,12412,NEXT_WORD,,1,NEXT_WORD
1059,342,Directed,12353,NEXT_WORD,,1,NEXT_WORD
886,342,Directed,12346,NEXT_WORD,,1,NEXT_WORD
2815,342,Directed,11266,NEXT_WORD,,1,NEXT_WORD
1905,342,Directed,11233,NEXT_WORD,,1,NEXT_WORD
2776,342,Directed,11130,NEXT_WORD,,1,NEXT_WORD
814,342,Directed,10695,NEXT_WORD,,1,NEXT_WORD
535,342,Directed,10340,NEXT_WORD,,1,NEXT_WORD
2681,342,Directed,10325,NEXT_WORD,,1,NEXT_WORD
716,342,Directed,10198,NEXT_WORD,,1,NEXT_WORD
1789,342,Directed,10050,NEXT_WORD,,1,NEXT_WORD
2236,342,Directed,9606,NEXT_WORD,,1,NEXT_WORD
1337,342,Directed,8396,NEXT_WORD,,1,NEXT_WORD
567,342,Directed,8196,NEXT_WORD,,1,NEXT_WORD
1264,342,Directed,8165,NEXT_WORD,,1,NEXT_WORD
835,342,Directed,8164,NEXT_WORD,,1,NEXT_WORD
794,342,Directed,7447,NEXT_WORD,,1,NEXT_WORD
2222,342,Directed,7391,NEXT_WORD,,1,NEXT_WORD
2151,342,Directed,6994,NEXT_WORD,,1,NEXT_WORD
893,342,Directed,6859,NEXT_WORD,,1,NEXT_WORD
672,342,Directed,6712,NEXT_WORD,,1,NEXT_WORD
636,342,Directed,6670,NEXT_WORD,,1,NEXT_WORD
518,342,Directed,6404,NEXT_WORD,,1,NEXT_WORD
1968,342,Directed,6099,NEXT_WORD,,1,NEXT_WORD
786,342,Directed,5824,NEXT_WORD,,1,NEXT_WORD
1863,342,Directed,5603,NEXT_WORD,,1,NEXT_WORD
1687,342,Directed,4891,NEXT_WORD,,1,NEXT_WORD
638,342,Directed,789,NEXT_WORD,,1,NEXT_WORD
3581,342,Directed,912,NEXT_WORD,,1,NEXT_WORD
939,342,Directed,1747,NEXT_WORD,,1,NEXT_WORD
670,342,Directed,1766,NEXT_WORD,,1,NEXT_WORD
634,342,Directed,2197,NEXT_WORD,,1,NEXT_WORD
1201,342,Directed,2812,NEXT_WORD,,1,NEXT_WORD
1258,342,Directed,3052,NEXT_WORD,,1,NEXT_WORD
594,342,Directed,3259,NEXT_WORD,,1,NEXT_WORD
446,342,Directed,3269,NEXT_WORD,,1,NEXT_WORD
1064,342,Directed,3429,NEXT_WORD,,1,NEXT_WORD
1424,342,Directed,3691,NEXT_WORD,,1,NEXT_WORD
1459,342,Directed,3841,NEXT_WORD,,1,NEXT_WORD
3583,342,Directed,4316,NEXT_WORD,,1,NEXT_WORD
